run_id,model,traj,pos,changed_factor,ngl,ub,t,ctk,mmp,fa,moe_cpu_frac,status,tok_s,stddev_ts,reps_tok_s,wall_s,settle_s,free_ram_gb_pre,temp_pre,sm_mhz_pre,mem_mhz_pre,vram_mib_pre,power_w_pre,temp_post,sm_mhz_post,mem_mhz_post,vram_mib_post,power_w_post,ts_utc,cmd
94896ee77537f97a,30B,0,2,ub,16,1024,3,q8_0,1,1,0.75,ok,13.988613,0.360515,"[13.785, 13.776, 14.4049]",29.3,30.4,12.88,45,708,810,394,10.32,46,923,4006,394,26.21,2026-08-16 16:00:48 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 1024 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
6afdd1304eae3014,30B,0,3,fa,16,1024,3,q8_0,1,0,0.75,ok,13.743638,0.191148,"[13.5717, 13.7097, 13.9495]",29.6,30.4,12.89,46,253,405,394,8.69,47,911,4006,394,26.29,2026-08-16 16:01:49 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 1024 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
efd72f3481ba624f,30B,0,4,ctk,16,1024,3,f16,1,0,0.75,ok,13.168687,0.162017,"[13.0198, 13.3412, 13.1451]",31.0,30.4,12.9,47,708,810,394,10.89,48,885,4006,394,26.21,2026-08-16 16:02:51 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 1024 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
7ba64314a0dee8c0,30B,0,5,ngl,99,1024,3,f16,1,0,0.75,ok,18.329035,0.929066,"[17.2575, 18.8206, 18.9091]",26.3,30.4,12.9,47,253,405,394,8.58,54,1873,4006,394,38.66,2026-08-16 16:03:48 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 1024 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
e1520dddaaf6d5c8,30B,0,6,mmp,99,1024,3,f16,0,0,0.75,ok,19.091072,0.171115,"[18.9839, 19.2884, 19.0009]",41.4,30.4,12.9,50,139,405,394,8.78,57,1873,4006,394,39.24,2026-08-16 16:05:00 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 1024 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
3be09ba4bc070382,30B,0,7,t,99,1024,1,f16,0,0,0.75,ok,10.498745,0.12231,"[10.5883, 10.5486, 10.3594]",72.1,30.4,12.92,51,139,405,394,9.16,52,1366,4006,394,28.88,2026-08-16 16:06:43 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 1024 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
b29bf0901c0fd44e,30B,1,0,base,32,512,2,q8_0,1,1,0.75,ok,5.97415,3.0688,"[2.4573, 7.3567, 8.1085]",95.4,30.4,12.86,48,139,405,394,9.54,49,974,4006,394,26.58,2026-08-16 16:08:49 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 512 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
cc267de5543ff51e,30B,1,1,mmp,32,512,2,q8_0,0,1,0.75,ok,12.575803,0.100989,"[12.5961, 12.6651, 12.4662]",58.3,30.3,12.89,47,139,405,394,8.78,49,1506,4006,394,30.12,2026-08-16 16:10:18 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 512 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
8034bd414f0d694e,30B,1,2,ctk,32,512,2,f16,0,1,0.75,ok,13.109353,0.059864,"[13.089, 13.1767, 13.0623]",65.9,30.4,12.95,46,139,405,394,8.88,47,772,810,394,10.60,2026-08-16 16:11:55 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 512 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
f52023ca9b30c5c6,30B,1,3,ub,32,2048,2,f16,0,1,0.75,ok,13.094756,0.267947,"[12.8349, 13.3701, 13.0793]",65.9,30.4,13.01,44,139,405,394,8.88,46,784,810,394,10.89,2026-08-16 16:13:32 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
93fe1ee8ecccf6ed,30B,1,4,ngl,0,2048,2,f16,0,1,0.75,ok,10.017801,0.097497,"[9.9054, 10.0692, 10.0789]",74.9,30.3,13.09,43,139,405,394,8.97,42,139,405,394,8.78,2026-08-16 16:15:18 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
c1e2ebfb30428b28,30B,1,5,moe_cpu_frac,0,2048,2,f16,0,1,0.917,ok,9.869514,0.135511,"[9.7377, 9.8625, 10.0084]",75.5,30.4,13.41,41,139,405,394,8.87,40,139,405,394,8.49,2026-08-16 16:17:05 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
908ddaeb5c9ecd51,30B,1,6,t,0,2048,4,f16,0,1,0.917,ok,13.490995,0.285258,"[13.1633, 13.6264, 13.6833]",65.0,30.3,13.48,39,139,405,394,8.30,39,139,405,394,8.49,2026-08-16 16:18:41 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
8a5aaa2583bc08b2,30B,1,7,fa,0,2048,4,f16,0,0,0.917,ok,13.081566,0.162506,"[12.8961, 13.1496, 13.199]",65.8,30.3,13.46,38,139,405,394,8.30,38,139,405,394,8.59,2026-08-16 16:20:18 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
91d64b0463c521bc,30B,2,0,base,0,1024,4,f16,0,0,1.0,ok,13.155309,0.162508,"[12.968, 13.2583, 13.2397]",65.8,30.3,13.52,37,139,405,394,8.68,37,139,405,394,8.87,2026-08-16 16:21:54 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 1024 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot exps=CPU -n 128 -p 0 -r 3 -o json
8e1bc7a4d7e288a5,30B,2,1,moe_cpu_frac,0,1024,4,f16,0,0,0.833,ok,13.053737,0.153191,"[12.8901, 13.1937, 13.0775]",65.9,30.4,13.57,37,139,405,394,8.78,37,139,405,396,8.87,2026-08-16 16:23:31 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 1024 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
46e8dcf6f737e94c,30B,2,2,ub,0,128,4,f16,0,0,0.833,ok,12.995722,0.283201,"[12.6785, 13.0855, 13.2231]",66.3,30.4,13.61,37,139,405,396,7.92,37,139,405,394,8.59,2026-08-16 16:25:09 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 128 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
2b4bc38da2ffec49,30B,2,3,ngl,32,128,4,f16,0,0,0.833,ok,16.954449,0.255358,"[16.7391, 16.8877, 17.2366]",59.2,30.3,13.6,37,139,405,394,8.58,41,1506,4006,394,29.64,2026-08-16 16:26:39 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 128 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
1bcc8d0d0cbef192,30B,2,4,fa,32,128,4,f16,0,1,0.833,ok,18.205524,0.339801,"[17.8744, 18.1888, 18.5534]",57.7,30.4,13.58,39,139,405,394,8.58,42,1506,4006,394,29.83,2026-08-16 16:28:08 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 128 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
abb614cc7b215c22,30B,2,5,mmp,32,128,4,f16,1,1,0.833,ok,8.167602,4.566789,"[2.8982, 10.6266, 10.978]",76.7,30.4,13.61,40,139,405,394,8.59,42,923,4006,394,26.00,2026-08-16 16:29:55 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 128 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
48225c56d77407dc,30B,2,6,ctk,32,128,4,q8_0,1,1,0.833,ok,13.960499,0.129067,"[13.85, 14.1023, 13.9292]",29.3,30.4,13.57,40,139,405,394,8.40,43,923,4006,394,26.00,2026-08-16 16:30:55 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 128 -t 4 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
f5bdf4aa3267894e,30B,2,7,t,32,128,2,q8_0,1,1,0.833,ok,10.861203,0.562476,"[10.2145, 11.1328, 11.2363]",37.3,30.4,13.57,41,139,405,394,8.49,43,936,4006,394,26.19,2026-08-16 16:32:04 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 128 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
ea97cb7f72362d68,30B,3,0,base,99,2048,1,f16,1,0,0.75,ok,10.134104,0.555951,"[9.4922, 10.4572, 10.4529]",43.6,30.4,13.54,42,139,405,396,8.40,47,1392,4006,394,28.98,2026-08-16 16:33:18 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
51330dc33044f6df,30B,3,1,mmp,99,2048,1,f16,0,0,0.75,ok,10.431913,0.035867,"[10.469, 10.3974, 10.4293]",57.5,30.4,13.56,44,139,405,394,8.59,49,1430,4006,394,29.45,2026-08-16 16:34:46 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
831f7f5109fdb9bf,30B,3,2,fa,99,2048,1,f16,0,1,0.75,ok,11.0343,0.173233,"[10.848, 11.0645, 11.1905]",70.4,30.4,13.55,45,139,405,394,8.68,49,1506,4006,394,30.32,2026-08-16 16:36:28 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
49fb5947d83869b8,30B,3,3,t,99,2048,3,f16,0,1,0.75,ok,20.497399,0.219141,"[20.245, 20.6074, 20.6398]",54.2,30.4,13.56,46,139,405,394,8.97,53,1873,4006,394,38.26,2026-08-16 16:37:53 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
871e8eb82fbe4b5c,30B,3,4,moe_cpu_frac,99,2048,3,f16,0,1,0.917,ok,17.440343,0.326406,"[17.0794, 17.5269, 17.7147]",58.3,30.4,13.56,50,227,405,394,9.17,50,1544,4006,394,30.70,2026-08-16 16:39:22 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
5338113e7e930134,30B,3,5,ub,99,512,3,f16,0,1,0.917,ok,18.69436,0.506895,"[18.1095, 19.0071, 18.9665]",56.9,30.4,13.55,46,139,405,394,9.07,49,1695,4006,394,32.71,2026-08-16 16:40:50 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 512 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
c6f698a265f00db7,30B,3,6,ngl,16,512,3,f16,0,1,0.917,ok,16.442741,0.297492,"[16.1022, 16.5738, 16.6522]",60.0,30.4,13.54,45,139,405,394,8.78,47,1506,4006,394,24.39,2026-08-16 16:42:21 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 512 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
b71fc01c402b849d,30B,3,7,ctk,16,512,3,q8_0,0,1,0.917,ok,15.958411,0.225727,"[15.7054, 16.0305, 16.1393]",60.7,30.3,13.59,43,139,405,394,8.68,44,873,810,396,10.89,2026-08-16 16:43:53 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 512 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
37f65e43e980efb4,30B,4,0,base,99,512,1,q8_0,0,0,0.917,ok,9.540165,0.400417,"[9.6884, 9.8454, 9.0868]",76.6,30.3,13.6,42,139,405,396,8.20,45,999,4006,394,26.38,2026-08-16 16:45:41 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 512 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
c80bf00517875671,30B,4,1,t,99,512,3,q8_0,0,0,0.917,ok,18.199655,0.813542,"[17.2798, 18.4946, 18.8246]",57.4,30.4,13.58,42,139,405,394,8.68,48,1873,4006,394,37.50,2026-08-16 16:47:09 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 512 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
28a2795ed3b2f7b0,30B,4,2,ctk,99,512,3,f16,0,0,0.917,ok,17.940094,0.553347,"[17.3048, 18.199, 18.3165]",57.5,30.4,13.57,43,139,405,394,8.68,49,1873,4006,394,37.22,2026-08-16 16:48:37 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 512 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
498fbc52d9ac365b,30B,4,3,ngl,16,512,3,f16,0,0,0.917,ok,15.815666,0.357586,"[15.4028, 16.0176, 16.0266]",61.0,30.4,13.58,44,139,405,394,8.97,45,911,4006,394,26.10,2026-08-16 16:50:09 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 512 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
05608d005f290b95,30B,4,4,ub,16,2048,3,f16,0,0,0.917,ok,15.267712,0.250219,"[15.0388, 15.5348, 15.2295]",61.8,30.4,13.65,43,139,405,394,8.97,45,911,4006,394,25.91,2026-08-16 16:51:42 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 0 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
