run_id,model,block,matrix,ngl,ub,t,ctk,mmp,fa,moe_cpu_frac,status,tok_s,stddev_ts,reps_tok_s,wall_s,settle_s,free_ram_gb_pre,temp_pre,sm_mhz_pre,mem_mhz_pre,vram_mib_pre,power_w_pre,temp_post,sm_mhz_post,mem_mhz_post,vram_mib_post,power_w_post,ts_utc,cmd
0dda05c10beaa9bb,30B,26,A,32,2048,4,f16,0,1,0.75,ok,18.340522,0.238556,"[18.0951, 18.5715, 18.355]",47.6,30.4,13.51,44,139,405,400,8.68,46,1506,4006,402,30.32,2026-08-17 13:34:13 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
02f3bba31c0bfb96,30B,26,B,99,2048,4,q8_0,0,1,0.75,ok,16.726283,0.182636,"[16.5157, 16.8212, 16.8419]",58.0,30.3,13.55,44,139,405,402,8.87,51,1809,4006,402,35.88,2026-08-17 13:35:42 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 4 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
f01f4ccd1f0ac1fc,30B,26,AB_ngl,99,2048,4,f16,0,1,0.75,ok,20.909163,0.633186,"[20.1781, 21.2643, 21.285]",53.6,30.3,13.53,46,139,405,402,8.78,52,1873,4006,402,38.28,2026-08-17 13:37:07 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
ddac942167279d7b,30B,26,AB_t,32,2048,4,f16,0,1,0.75,ok,18.054999,0.468521,"[17.5151, 18.2949, 18.355]",57.9,30.3,13.56,49,139,405,402,8.40,50,1506,4006,400,30.22,2026-08-17 13:38:36 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
ad7affba6411c511,30B,26,AB_ctk,32,2048,4,q8_0,0,1,0.75,ok,16.3951,0.201545,"[16.1914, 16.3994, 16.5945]",60.0,30.4,13.58,46,139,405,400,9.16,48,1151,4006,400,27.44,2026-08-17 13:40:07 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 4 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
1912681b0e9f0e28,30B,26,AB_mmp,32,2048,4,f16,0,1,0.75,ok,17.985119,0.298136,"[17.6725, 18.2662, 18.0167]",57.8,30.4,13.57,45,139,405,400,9.16,47,1506,4006,400,30.03,2026-08-17 13:41:36 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
32a0c0dcead89039,30B,26,AB_moe_cpu_frac,32,2048,4,f16,0,1,0.75,ok,18.036497,0.36394,"[17.6166, 18.2317, 18.2612]",57.7,30.3,13.62,44,139,405,400,8.97,46,1506,4006,402,29.93,2026-08-17 13:43:04 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 4 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
67395dc0c5413e9e,30B,27,A,16,2048,3,f16,0,1,0.917,ok,16.242427,0.2813,"[15.9458, 16.2761, 16.5054]",60.2,30.3,13.65,43,139,405,402,8.58,45,847,810,400,10.51,2026-08-17 13:44:36 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
a0a320f6489ed136,30B,27,B,32,2048,1,q8_0,1,1,1.0,ok,3.484613,1.333785,"[1.9502, 4.1374, 4.3662]",135.9,30.4,13.69,42,139,405,400,8.59,41,696,810,402,10.41,2026-08-17 13:47:23 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
b41f8bbebdb5ac89,30B,27,AB_ngl,32,2048,3,f16,0,1,0.917,ok,16.574133,0.375298,"[16.1437, 16.8329, 16.7458]",49.5,30.3,13.66,40,139,405,402,7.53,44,1506,4006,400,29.74,2026-08-17 13:48:43 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
9f0301a79bcb2060,30B,27,AB_t,16,2048,1,f16,0,1,0.917,ok,5.886802,0.334904,"[5.5022, 6.0439, 6.1142]",101.9,30.4,13.7,42,139,405,400,8.59,40,696,810,400,10.41,2026-08-17 13:50:56 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
782a89388964e3e1,30B,27,AB_ctk,16,2048,3,q8_0,0,1,0.917,ok,15.984463,0.301562,"[15.6528, 16.0586, 16.2421]",60.6,30.3,13.74,39,139,405,400,8.78,42,1506,4006,400,29.64,2026-08-17 13:52:27 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
ab62d059fdb3c610,30B,27,AB_mmp,16,2048,3,f16,1,1,0.917,ok,6.913964,4.046206,"[2.3378, 8.386, 10.0181]",94.4,30.4,13.76,40,139,405,400,8.59,43,1506,4006,402,29.74,2026-08-17 13:54:33 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
69809a156e1465c4,30B,27,AB_moe_cpu_frac,16,2048,3,f16,0,1,1.0,ok,16.260832,0.783748,"[15.3576, 16.7611, 16.6638]",50.0,30.3,13.71,42,139,405,402,8.68,45,1506,4006,400,30.03,2026-08-17 13:55:54 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
c7ffe7bd15127032,30B,28,A,0,2048,1,q8_0,0,1,0.833,ok,5.870742,0.279362,"[5.5484, 6.0436, 6.0202]",102.0,30.4,13.71,43,139,405,400,8.87,40,139,405,402,8.49,2026-08-17 13:58:07 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
75d4738ab1c6c4bc,30B,28,B,0,2048,3,f16,1,1,0.917,ok,5.927562,3.287876,"[2.172, 7.3235, 8.2871]",102.5,30.4,13.76,39,139,405,402,8.01,38,139,405,402,8.49,2026-08-17 14:00:21 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
2a6d8dbea886ec17,30B,28,AB_ngl,0,2048,1,q8_0,0,1,0.833,ok,5.935827,0.280754,"[5.6118, 6.106, 6.0897]",91.9,30.3,13.71,38,139,405,402,8.30,37,139,405,400,8.40,2026-08-17 14:02:24 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
a22c2312db5810f2,30B,28,AB_t,0,2048,3,q8_0,0,1,0.833,ok,12.730932,0.153089,"[12.629, 12.6568, 12.907]",66.6,30.3,13.74,37,139,405,400,8.49,37,139,405,400,8.78,2026-08-17 14:04:01 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
71eff8ba02ec23bf,30B,28,AB_ctk,0,2048,1,f16,0,1,0.833,ok,5.952729,0.289538,"[5.6187, 6.1319, 6.1076]",101.0,30.4,13.79,37,139,405,400,8.59,37,139,405,402,8.20,2026-08-17 14:06:13 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
d9c9135ac81c0703,30B,28,AB_mmp,0,2048,1,q8_0,1,1,0.833,ok,3.763646,1.562296,"[1.9652, 4.5411, 4.7847]",129.5,30.4,13.82,36,139,405,400,8.49,36,139,405,402,8.49,2026-08-17 14:08:54 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
32171d5812517023,30B,28,AB_moe_cpu_frac,0,2048,1,q8_0,0,1,0.917,ok,5.939295,0.297305,"[5.5962, 6.1209, 6.1008]",92.0,30.3,13.75,36,139,405,400,8.40,36,139,405,400,8.58,2026-08-17 14:10:57 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
957986a11c8addb9,30B,29,A,99,2048,2,f16,0,1,0.917,ok,14.481729,0.235753,"[14.2822, 14.4211, 14.7419]",62.4,30.3,13.79,36,139,405,400,8.39,40,1328,4006,400,28.11,2026-08-17 14:12:30 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
9b278df808ba5428,30B,29,B,0,2048,3,q8_0,0,1,0.833,ok,12.805583,0.118418,"[12.6777, 12.9115, 12.8275]",66.5,30.4,13.8,38,139,405,400,8.68,38,139,405,400,8.68,2026-08-17 14:14:08 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
5688a17e41980313,30B,29,AB_ngl,0,2048,2,f16,0,1,0.917,ok,9.965928,0.188425,"[9.7589, 10.1275, 10.0114]",74.9,30.4,13.85,37,139,405,400,8.59,37,139,405,400,8.59,2026-08-17 14:15:54 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 0 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
f659b034e969b18a,30B,29,AB_t,99,2048,3,f16,0,1,0.917,ok,18.382641,0.399696,"[17.9489, 18.463, 18.736]",56.7,30.3,13.86,36,139,405,400,8.49,41,1645,4006,400,31.18,2026-08-17 14:17:22 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
7cbda1d1c0b6016d,30B,29,AB_ctk,99,2048,2,q8_0,0,1,0.917,ok,13.069897,0.14964,"[12.905, 13.197, 13.1076]",65.6,30.4,13.85,39,139,405,400,9.06,42,1151,4006,402,26.96,2026-08-17 14:18:58 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 2 -ctk q8_0 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
8c3786f79c1fb8d8,30B,29,AB_mmp,99,2048,2,f16,0,1,0.917,ok,14.564542,0.164904,"[14.3817, 14.6101, 14.7019]",62.5,30.4,13.82,40,139,405,402,9.07,43,1506,4006,400,29.64,2026-08-17 14:20:32 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
7b0de67239fec6e9,30B,29,AB_moe_cpu_frac,99,2048,2,f16,0,1,0.833,ok,15.134431,0.204944,"[14.8983, 15.2385, 15.2664]",61.1,30.4,13.79,41,139,405,400,8.78,45,1506,4006,400,29.84,2026-08-17 14:22:04 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 99 -ub 2048 -t 2 -ctk f16 -ctv f16 -b 2048 -mmp 0 -fa 1 -ot ""blk\.(8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
623dfe20ff6a4057,30B,30,A,16,2048,1,f16,1,1,0.917,ok,3.849436,1.481008,"[2.1805, 4.3609, 5.0069]",122.2,30.4,13.79,43,139,405,400,8.68,40,696,810,400,10.41,2026-08-17 14:24:37 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
fa373d277d7ae233,30B,30,B,32,2048,3,q8_0,1,1,1.0,ok,13.74644,0.527677,"[13.1399, 13.9991, 14.1003]",29.9,30.3,13.77,39,696,810,400,9.93,42,1101,4006,400,26.86,2026-08-17 14:25:38 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
55c18ca20d35e977,30B,30,AB_ngl,32,2048,1,f16,1,1,0.917,ok,7.831497,0.813247,"[6.8944, 8.2478, 8.3523]",51.5,30.4,13.67,42,227,405,400,8.40,45,1506,4006,404,29.94,2026-08-17 14:27:00 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
c8f47a16e1ae18f6,30B,30,AB_t,16,2048,3,f16,1,1,0.917,ok,14.397353,0.205552,"[14.2051, 14.373, 14.614]",28.4,30.3,13.69,43,139,405,404,7.63,44,923,4006,400,26.38,2026-08-17 14:27:59 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 3 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
eaa14efda12af7ed,30B,30,AB_ctk,16,2048,1,q8_0,1,1,0.917,ok,5.618663,0.131277,"[5.4706, 5.7209, 5.6645]",70.3,30.4,13.69,45,696,810,400,10.22,42,696,810,400,10.80,2026-08-17 14:29:40 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 1 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
1b6141398948376e,30B,30,AB_mmp,16,2048,1,f16,1,1,0.917,ok,5.781454,0.226085,"[5.5477, 5.999, 5.7977]",68.5,30.3,13.68,41,696,810,400,10.12,40,607,405,400,8.59,2026-08-17 14:31:20 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
3f24cb60bfac8903,30B,30,AB_moe_cpu_frac,16,2048,1,f16,1,1,1.0,ok,5.760804,0.19802,"[5.5465, 5.9369, 5.799]",68.9,30.3,13.67,40,607,405,400,8.39,40,696,810,402,10.03,2026-08-17 14:32:59 UTC,C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 16 -ub 2048 -t 1 -ctk f16 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot exps=CPU -n 128 -p 0 -r 3 -o json
ab5aa96c94eb2022,30B,31,A,32,2048,3,q8_0,1,1,0.75,ok,14.711867,1.042494,"[13.5203, 15.1599, 15.4555]",28.1,30.4,13.67,39,696,810,402,9.74,43,1506,4006,400,29.64,2026-08-17 14:33:58 UTC,"C:/Users/Federico/Documents/evo-compress/tools/llamacpp-b10098/llama-bench.exe -m D:/evo-compress-data/gguf/Qwen3-30B-A3B-Q2_K.gguf -ngl 32 -ub 2048 -t 3 -ctk q8_0 -ctv f16 -b 2048 -mmp 1 -fa 1 -ot ""blk\.(12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47)\.ffn_.*_exps\.=CPU"" -n 128 -p 0 -r 3 -o json"
