21:56:32 precomputing expected outputs for 113 tasks
21:59:07 precomputing expected outputs for 113 tasks
22:01:11 precomputing expected outputs for 113 tasks
22:01:55 [pilot] np=2: 442.1 tok/s aggregate (1.2s)
22:02:13 [pilot] np=4: 439.5 tok/s aggregate (2.3s)
22:02:32 [pilot] np=8: 509.4 tok/s aggregate (4.0s)
22:02:52 [pilot] np=12: 664.2 tok/s aggregate (4.6s)
22:03:14 [pilot] np=16: 564.7 tok/s aggregate (7.3s)
22:03:17 [pilot] chosen k=16 (peak 664.2, rule: largest np with >=0.8x peak)
22:42:23   [A_30B_single] 38/113 Mbpp/412 PASS (1.8s, trunc 0/1)
22:42:25   [A_30B_single] 39/113 Mbpp/413 PASS (2.1s, trunc 0/1)
22:42:29   [A_30B_single] 40/113 Mbpp/414 PASS (4.1s, trunc 0/1)
22:42:32   [A_30B_single] 41/113 Mbpp/419 PASS (2.8s, trunc 0/1)
22:42:36   [A_30B_single] 42/113 Mbpp/422 PASS (4.3s, trunc 0/1)
22:42:41   [A_30B_single] 43/113 Mbpp/433 fail (4.4s, trunc 0/1)
22:42:43   [A_30B_single] 44/113 Mbpp/447 PASS (1.9s, trunc 0/1)
22:42:45   [A_30B_single] 45/113 Mbpp/450 PASS (2.0s, trunc 0/1)
22:42:47   [A_30B_single] 46/113 Mbpp/454 PASS (2.2s, trunc 0/1)
22:42:49   [A_30B_single] 47/113 Mbpp/459 fail (1.9s, trunc 0/1)
22:42:57   [A_30B_single] 48/113 Mbpp/468 fail (8.5s, trunc 0/1)
22:43:00   [A_30B_single] 49/113 Mbpp/470 fail (3.1s, trunc 0/1)
22:43:02   [A_30B_single] 50/113 Mbpp/477 PASS (1.2s, trunc 0/1)
22:43:04   [A_30B_single] 51/113 Mbpp/554 PASS (1.9s, trunc 0/1)
22:43:10   [A_30B_single] 52/113 Mbpp/558 fail (6.6s, trunc 0/1)
22:43:14   [A_30B_single] 53/113 Mbpp/559 fail (3.9s, trunc 0/1)
22:43:17   [A_30B_single] 54/113 Mbpp/564 PASS (3.3s, trunc 0/1)
22:43:20   [A_30B_single] 55/113 Mbpp/565 PASS (2.9s, trunc 0/1)
22:43:25   [A_30B_single] 56/113 Mbpp/567 PASS (5.1s, trunc 0/1)
22:43:29   [A_30B_single] 57/113 Mbpp/57 PASS (3.8s, trunc 0/1)
22:43:33   [A_30B_single] 58/113 Mbpp/572 PASS (3.7s, trunc 0/1)
22:43:37   [A_30B_single] 59/113 Mbpp/578 PASS (3.7s, trunc 0/1)
22:43:46   [A_30B_single] 60/113 Mbpp/581 fail (9.0s, trunc 0/1)
22:43:47   [A_30B_single] 61/113 Mbpp/596 PASS (1.9s, trunc 0/1)
22:43:57   [A_30B_single] 62/113 Mbpp/597 fail (9.8s, trunc 0/1)
22:44:04   [A_30B_single] 63/113 Mbpp/598 PASS (6.6s, trunc 0/1)
22:44:11   [A_30B_single] 64/113 Mbpp/6 PASS (7.0s, trunc 0/1)
22:44:14   [A_30B_single] 65/113 Mbpp/600 PASS (2.9s, trunc 0/1)
22:44:15   [A_30B_single] 66/113 Mbpp/604 PASS (1.7s, trunc 0/1)
22:44:24   [A_30B_single] 67/113 Mbpp/608 PASS (8.5s, trunc 0/1)
22:44:29   [A_30B_single] 68/113 Mbpp/611 PASS (5.0s, trunc 0/1)
22:44:31   [A_30B_single] 69/113 Mbpp/612 PASS (2.4s, trunc 0/1)
22:44:37   [A_30B_single] 70/113 Mbpp/616 PASS (5.2s, trunc 0/1)
22:44:40   [A_30B_single] 71/113 Mbpp/619 PASS (3.4s, trunc 0/1)
22:44:51   [A_30B_single] 72/113 Mbpp/622 fail (10.7s, trunc 0/1)
22:44:53   [A_30B_single] 73/113 Mbpp/623 PASS (1.9s, trunc 0/1)
22:44:58   [A_30B_single] 74/113 Mbpp/626 PASS (5.7s, trunc 0/1)
22:45:00   [A_30B_single] 75/113 Mbpp/628 PASS (1.8s, trunc 0/1)
22:45:02   [A_30B_single] 76/113 Mbpp/629 PASS (1.8s, trunc 0/1)
22:45:07   [A_30B_single] 77/113 Mbpp/632 PASS (5.4s, trunc 0/1)
22:45:11   [A_30B_single] 78/113 Mbpp/637 PASS (3.6s, trunc 0/1)
22:45:21   [A_30B_single] 79/113 Mbpp/638 fail (10.1s, trunc 0/1)
22:45:28   [A_30B_single] 80/113 Mbpp/643 fail (7.2s, trunc 0/1)
22:45:33   [A_30B_single] 81/113 Mbpp/68 PASS (5.1s, trunc 0/1)
22:45:36   [A_30B_single] 82/113 Mbpp/7 fail (2.3s, trunc 0/1)
22:45:39   [A_30B_single] 83/113 Mbpp/70 PASS (2.7s, trunc 0/1)
22:45:41   [A_30B_single] 84/113 Mbpp/724 PASS (2.7s, trunc 0/1)
22:45:48   [A_30B_single] 85/113 Mbpp/726 PASS (7.0s, trunc 0/1)
22:46:09   [A_30B_single] 86/113 Mbpp/739 fail (20.5s, trunc 0/1)
22:46:17   [A_30B_single] 87/113 Mbpp/74 fail (8.1s, trunc 0/1)
22:46:25   [A_30B_single] 88/113 Mbpp/742 PASS (7.9s, trunc 0/1)
22:46:26   [A_30B_single] 89/113 Mbpp/744 PASS (1.6s, trunc 0/1)
22:46:29   [A_30B_single] 90/113 Mbpp/748 fail (3.0s, trunc 0/1)
22:46:37   [A_30B_single] 91/113 Mbpp/752 PASS (8.2s, trunc 0/1)
22:46:39   [A_30B_single] 92/113 Mbpp/759 fail (2.0s, trunc 0/1)
22:46:41   [A_30B_single] 93/113 Mbpp/760 PASS (1.6s, trunc 0/1)
22:46:58   [A_30B_single] 94/113 Mbpp/765 fail (17.1s, trunc 0/1)
22:47:03   [A_30B_single] 95/113 Mbpp/770 PASS (5.0s, trunc 0/1)
22:47:08   [A_30B_single] 96/113 Mbpp/771 fail (5.2s, trunc 0/1)
22:47:11   [A_30B_single] 97/113 Mbpp/772 PASS (2.7s, trunc 0/1)
22:47:14   [A_30B_single] 98/113 Mbpp/773 PASS (3.0s, trunc 0/1)
22:47:19   [A_30B_single] 99/113 Mbpp/780 fail (5.3s, trunc 0/1)
22:47:25   [A_30B_single] 100/113 Mbpp/781 PASS (6.0s, trunc 0/1)
22:47:32   [A_30B_single] 101/113 Mbpp/782 PASS (6.3s, trunc 0/1)
22:47:37   [A_30B_single] 102/113 Mbpp/786 PASS (5.7s, trunc 0/1)
22:47:41   [A_30B_single] 103/113 Mbpp/796 PASS (4.0s, trunc 0/1)
22:47:43   [A_30B_single] 104/113 Mbpp/8 PASS (1.9s, trunc 0/1)
22:47:45   [A_30B_single] 105/113 Mbpp/800 PASS (1.3s, trunc 0/1)
22:47:49   [A_30B_single] 106/113 Mbpp/804 PASS (4.4s, trunc 0/1)
22:47:53   [A_30B_single] 107/113 Mbpp/807 PASS (3.9s, trunc 0/1)
22:47:57   [A_30B_single] 108/113 Mbpp/82 PASS (4.2s, trunc 0/1)
22:47:59   [A_30B_single] 109/113 Mbpp/89 PASS (1.3s, trunc 0/1)
22:48:04   [A_30B_single] 110/113 Mbpp/9 PASS (5.0s, trunc 0/1)
22:48:07   [A_30B_single] 111/113 Mbpp/90 PASS (3.1s, trunc 0/1)
22:48:10   [A_30B_single] 112/113 Mbpp/93 PASS (3.0s, trunc 0/1)
22:48:12   [A_30B_single] 113/113 Mbpp/94 PASS (2.1s, trunc 0/1)
22:48:16 [gpu A_30B_single post] 62, 480 MHz, 511 MiB
22:48:16 [A_30B_single] 83/113 = 73.5%  median 3.7s/task
22:48:16 [gpu D_06B_single pre] 62, 480 MHz, 511 MiB
22:48:28 [D_06B_single] server up: D:/evo-compress-data/gguf\Qwen3-0.6B-Q8_0.gguf -ngl 99 -c 1024 -np 1 --port 8093 --host 127.0.0.1
22:48:35   [D_06B_single] 1/113 Mbpp/101 PASS (6.6s, trunc 0/1)
22:48:40   [D_06B_single] 2/113 Mbpp/108 fail (5.4s, trunc 0/1)
22:48:48   [D_06B_single] 3/113 Mbpp/11 fail (7.8s, trunc 1/1)
22:48:56   [D_06B_single] 4/113 Mbpp/113 fail (7.9s, trunc 1/1)
22:49:00   [D_06B_single] 5/113 Mbpp/116 fail (4.0s, trunc 0/1)
22:49:03   [D_06B_single] 6/113 Mbpp/118 fail (3.1s, trunc 0/1)
22:49:09   [D_06B_single] 7/113 Mbpp/12 PASS (6.0s, trunc 0/1)
22:49:17   [D_06B_single] 8/113 Mbpp/126 fail (7.9s, trunc 1/1)
22:49:25   [D_06B_single] 9/113 Mbpp/131 fail (7.8s, trunc 1/1)
22:49:32   [D_06B_single] 10/113 Mbpp/137 fail (7.9s, trunc 1/1)
22:49:40   [D_06B_single] 11/113 Mbpp/167 fail (7.9s, trunc 1/1)
22:49:45   [D_06B_single] 12/113 Mbpp/168 PASS (4.9s, trunc 0/1)
22:49:53   [D_06B_single] 13/113 Mbpp/170 fail (8.0s, trunc 1/1)
22:49:56   [D_06B_single] 14/113 Mbpp/227 PASS (3.0s, trunc 0/1)
22:49:59   [D_06B_single] 15/113 Mbpp/233 PASS (3.2s, trunc 0/1)
22:50:07   [D_06B_single] 16/113 Mbpp/235 fail (7.9s, trunc 1/1)
22:50:15   [D_06B_single] 17/113 Mbpp/239 fail (7.9s, trunc 1/1)
22:50:23   [D_06B_single] 18/113 Mbpp/242 PASS (7.8s, trunc 0/1)
22:50:31   [D_06B_single] 19/113 Mbpp/245 fail (7.9s, trunc 1/1)
22:50:37   [D_06B_single] 20/113 Mbpp/250 PASS (6.5s, trunc 0/1)
22:50:45   [D_06B_single] 21/113 Mbpp/259 fail (7.9s, trunc 1/1)
22:50:53   [D_06B_single] 22/113 Mbpp/260 fail (7.9s, trunc 1/1)
22:51:01   [D_06B_single] 23/113 Mbpp/264 fail (7.9s, trunc 1/1)
22:51:09   [D_06B_single] 24/113 Mbpp/268 fail (7.9s, trunc 1/1)
22:51:17   [D_06B_single] 25/113 Mbpp/279 fail (7.8s, trunc 1/1)
22:51:21   [D_06B_single] 26/113 Mbpp/281 fail (4.2s, trunc 0/1)
22:51:29   [D_06B_single] 27/113 Mbpp/285 fail (7.9s, trunc 1/1)
22:51:32   [D_06B_single] 28/113 Mbpp/292 PASS (3.2s, trunc 0/1)
22:51:38   [D_06B_single] 29/113 Mbpp/294 fail (5.8s, trunc 0/1)
22:51:46   [D_06B_single] 30/113 Mbpp/296 fail (7.9s, trunc 1/1)
22:51:54   [D_06B_single] 31/113 Mbpp/308 fail (8.0s, trunc 1/1)
22:51:57   [D_06B_single] 32/113 Mbpp/309 PASS (3.4s, trunc 0/1)
22:52:05   [D_06B_single] 33/113 Mbpp/310 fail (7.4s, trunc 0/1)
22:52:12   [D_06B_single] 34/113 Mbpp/392 fail (7.9s, trunc 1/1)
22:52:20   [D_06B_single] 35/113 Mbpp/395 fail (7.8s, trunc 1/1)
22:52:26   [D_06B_single] 36/113 Mbpp/397 PASS (5.8s, trunc 0/1)
22:52:33   [D_06B_single] 37/113 Mbpp/398 fail (6.5s, trunc 0/1)
22:52:38   [D_06B_single] 38/113 Mbpp/412 PASS (5.8s, trunc 0/1)
22:52:46   [D_06B_single] 39/113 Mbpp/413 fail (7.7s, trunc 0/1)
22:52:54   [D_06B_single] 40/113 Mbpp/414 fail (7.9s, trunc 1/1)
22:53:02   [D_06B_single] 41/113 Mbpp/419 fail (8.0s, trunc 1/1)
22:53:09   [D_06B_single] 42/113 Mbpp/422 PASS (7.4s, trunc 0/1)
22:53:16   [D_06B_single] 43/113 Mbpp/433 fail (7.0s, trunc 0/1)
22:53:21   [D_06B_single] 44/113 Mbpp/447 PASS (4.5s, trunc 0/1)
22:53:25   [D_06B_single] 45/113 Mbpp/450 PASS (4.6s, trunc 0/1)
22:53:30   [D_06B_single] 46/113 Mbpp/454 PASS (4.3s, trunc 0/1)
22:53:37   [D_06B_single] 47/113 Mbpp/459 fail (7.3s, trunc 0/1)
22:53:45   [D_06B_single] 48/113 Mbpp/468 fail (7.9s, trunc 1/1)
22:53:53   [D_06B_single] 49/113 Mbpp/470 fail (7.9s, trunc 1/1)
22:53:56   [D_06B_single] 50/113 Mbpp/477 PASS (3.0s, trunc 0/1)
22:54:01   [D_06B_single] 51/113 Mbpp/554 fail (5.4s, trunc 0/1)
22:54:09   [D_06B_single] 52/113 Mbpp/558 fail (7.9s, trunc 1/1)
22:54:17   [D_06B_single] 53/113 Mbpp/559 fail (7.9s, trunc 1/1)
22:54:25   [D_06B_single] 54/113 Mbpp/564 fail (7.9s, trunc 1/1)
22:54:29   [D_06B_single] 55/113 Mbpp/565 PASS (4.1s, trunc 0/1)
22:54:35   [D_06B_single] 56/113 Mbpp/567 PASS (5.7s, trunc 0/1)
22:54:41   [D_06B_single] 57/113 Mbpp/57 fail (6.0s, trunc 0/1)
22:54:49   [D_06B_single] 58/113 Mbpp/572 fail (7.9s, trunc 1/1)
22:54:54   [D_06B_single] 59/113 Mbpp/578 PASS (5.3s, trunc 0/1)
22:55:01   [D_06B_single] 60/113 Mbpp/581 PASS (6.6s, trunc 0/1)
22:55:07   [D_06B_single] 61/113 Mbpp/596 PASS (6.6s, trunc 0/1)
22:55:15   [D_06B_single] 62/113 Mbpp/597 fail (7.9s, trunc 1/1)
22:55:23   [D_06B_single] 63/113 Mbpp/598 fail (7.9s, trunc 1/1)
22:55:30   [D_06B_single] 64/113 Mbpp/6 fail (7.0s, trunc 0/1)
22:55:34   [D_06B_single] 65/113 Mbpp/600 fail (4.1s, trunc 0/1)
22:55:39   [D_06B_single] 66/113 Mbpp/604 PASS (4.7s, trunc 0/1)
22:55:47   [D_06B_single] 67/113 Mbpp/608 fail (7.9s, trunc 1/1)
22:55:54   [D_06B_single] 68/113 Mbpp/611 fail (7.9s, trunc 1/1)
22:56:01   [D_06B_single] 69/113 Mbpp/612 fail (6.9s, trunc 0/1)
22:56:07   [D_06B_single] 70/113 Mbpp/616 PASS (5.6s, trunc 0/1)
22:56:15   [D_06B_single] 71/113 Mbpp/619 fail (8.0s, trunc 1/1)
22:56:23   [D_06B_single] 72/113 Mbpp/622 fail (7.9s, trunc 1/1)
22:56:30   [D_06B_single] 73/113 Mbpp/623 fail (6.7s, trunc 0/1)
22:56:37   [D_06B_single] 74/113 Mbpp/626 fail (7.9s, trunc 1/1)
22:56:42   [D_06B_single] 75/113 Mbpp/628 PASS (4.6s, trunc 0/1)
22:56:47   [D_06B_single] 76/113 Mbpp/629 PASS (4.7s, trunc 0/1)
22:56:53   [D_06B_single] 77/113 Mbpp/632 PASS (6.2s, trunc 0/1)
22:57:01   [D_06B_single] 78/113 Mbpp/637 fail (8.0s, trunc 1/1)
22:57:09   [D_06B_single] 79/113 Mbpp/638 fail (8.0s, trunc 1/1)
22:57:17   [D_06B_single] 80/113 Mbpp/643 PASS (8.0s, trunc 0/1)
22:57:25   [D_06B_single] 81/113 Mbpp/68 fail (7.9s, trunc 1/1)
22:57:31   [D_06B_single] 82/113 Mbpp/7 fail (6.2s, trunc 0/1)
22:57:37   [D_06B_single] 83/113 Mbpp/70 PASS (6.1s, trunc 0/1)
22:57:45   [D_06B_single] 84/113 Mbpp/724 fail (7.9s, trunc 0/1)
22:57:53   [D_06B_single] 85/113 Mbpp/726 fail (7.9s, trunc 1/1)
22:58:01   [D_06B_single] 86/113 Mbpp/739 fail (7.9s, trunc 1/1)
22:58:09   [D_06B_single] 87/113 Mbpp/74 fail (7.9s, trunc 1/1)
22:58:17   [D_06B_single] 88/113 Mbpp/742 fail (7.9s, trunc 1/1)
22:58:21   [D_06B_single] 89/113 Mbpp/744 PASS (4.2s, trunc 0/1)
22:58:29   [D_06B_single] 90/113 Mbpp/748 fail (7.9s, trunc 1/1)
22:58:37   [D_06B_single] 91/113 Mbpp/752 fail (7.9s, trunc 1/1)
22:58:44   [D_06B_single] 92/113 Mbpp/759 fail (7.9s, trunc 1/1)
22:58:52   [D_06B_single] 93/113 Mbpp/760 PASS (7.3s, trunc 0/1)
22:59:00   [D_06B_single] 94/113 Mbpp/765 fail (7.9s, trunc 1/1)
22:59:07   [D_06B_single] 95/113 Mbpp/770 fail (7.8s, trunc 1/1)
22:59:15   [D_06B_single] 96/113 Mbpp/771 fail (7.8s, trunc 1/1)
22:59:22   [D_06B_single] 97/113 Mbpp/772 PASS (6.3s, trunc 0/1)
22:59:29   [D_06B_single] 98/113 Mbpp/773 fail (7.9s, trunc 1/1)
22:59:37   [D_06B_single] 99/113 Mbpp/780 fail (8.0s, trunc 1/1)
22:59:45   [D_06B_single] 100/113 Mbpp/781 fail (7.9s, trunc 0/1)
22:59:53   [D_06B_single] 101/113 Mbpp/782 fail (7.9s, trunc 1/1)
22:59:59   [D_06B_single] 102/113 Mbpp/786 fail (5.4s, trunc 0/1)
23:00:03   [D_06B_single] 103/113 Mbpp/796 fail (4.8s, trunc 0/1)
23:00:07   [D_06B_single] 104/113 Mbpp/8 PASS (3.9s, trunc 0/1)
23:00:10   [D_06B_single] 105/113 Mbpp/800 PASS (3.3s, trunc 0/1)
23:00:17   [D_06B_single] 106/113 Mbpp/804 PASS (6.2s, trunc 0/1)
23:00:23   [D_06B_single] 107/113 Mbpp/807 PASS (6.5s, trunc 0/1)
23:00:28   [D_06B_single] 108/113 Mbpp/82 PASS (4.7s, trunc 0/1)
23:00:32   [D_06B_single] 109/113 Mbpp/89 PASS (4.5s, trunc 0/1)
23:00:40   [D_06B_single] 110/113 Mbpp/9 fail (7.9s, trunc 1/1)
23:00:48   [D_06B_single] 111/113 Mbpp/90 fail (7.9s, trunc 1/1)
23:00:53   [D_06B_single] 112/113 Mbpp/93 PASS (4.4s, trunc 0/1)
23:01:00   [D_06B_single] 113/113 Mbpp/94 fail (7.9s, trunc 1/1)
23:01:04 [gpu D_06B_single post] 66, 1101 MHz, 522 MiB
23:01:04 [D_06B_single] 38/113 = 33.6%  median 7.8s/task
23:01:04 [gpu D_06B_lanes pre] 66, 1101 MHz, 522 MiB
23:01:14 [D_06B_lanes] server up: D:/evo-compress-data/gguf\Qwen3-0.6B-Q8_0.gguf -ngl 99 -c 16384 -np 16 --port 8093 --host 127.0.0.1
23:01:34   [D_06B_lanes] 1/113 Mbpp/101 PASS (20.3s, trunc 0/16)
23:02:01   [D_06B_lanes] 2/113 Mbpp/108 PASS (27.1s, trunc 7/16)
23:02:21   [D_06B_lanes] 3/113 Mbpp/11 fail (20.1s, trunc 13/16)
23:02:41   [D_06B_lanes] 4/113 Mbpp/113 fail (19.6s, trunc 16/16)
23:03:02   [D_06B_lanes] 5/113 Mbpp/116 PASS (21.2s, trunc 0/16)
23:03:18   [D_06B_lanes] 6/113 Mbpp/118 fail (15.9s, trunc 0/16)
23:03:43   [D_06B_lanes] 7/113 Mbpp/12 PASS (24.9s, trunc 9/16)
23:04:03   [D_06B_lanes] 8/113 Mbpp/126 fail (19.8s, trunc 16/16)
23:04:23   [D_06B_lanes] 9/113 Mbpp/131 fail (20.4s, trunc 15/16)
23:04:46   [D_06B_lanes] 10/113 Mbpp/137 fail (22.4s, trunc 13/16)
23:05:05   [D_06B_lanes] 11/113 Mbpp/167 fail (19.9s, trunc 16/16)
23:05:32   [D_06B_lanes] 12/113 Mbpp/168 PASS (26.1s, trunc 1/16)
23:05:53   [D_06B_lanes] 13/113 Mbpp/170 PASS (21.2s, trunc 15/16)
23:06:09   [D_06B_lanes] 14/113 Mbpp/227 PASS (16.0s, trunc 0/16)
23:06:36   [D_06B_lanes] 15/113 Mbpp/233 PASS (27.4s, trunc 3/16)
23:06:56   [D_06B_lanes] 16/113 Mbpp/235 fail (19.7s, trunc 16/16)
23:07:16   [D_06B_lanes] 17/113 Mbpp/239 fail (20.4s, trunc 16/16)
23:07:45   [D_06B_lanes] 18/113 Mbpp/242 PASS (28.8s, trunc 0/16)
23:08:05   [D_06B_lanes] 19/113 Mbpp/245 fail (20.4s, trunc 16/16)
23:08:30   [D_06B_lanes] 20/113 Mbpp/250 PASS (24.4s, trunc 1/16)
23:08:51   [D_06B_lanes] 21/113 Mbpp/259 fail (21.6s, trunc 14/16)
23:09:11   [D_06B_lanes] 22/113 Mbpp/260 fail (19.9s, trunc 16/16)
23:09:34   [D_06B_lanes] 23/113 Mbpp/264 fail (22.8s, trunc 15/16)
23:09:54   [D_06B_lanes] 24/113 Mbpp/268 fail (19.7s, trunc 16/16)
23:10:13   [D_06B_lanes] 25/113 Mbpp/279 fail (19.8s, trunc 16/16)
23:10:33   [D_06B_lanes] 26/113 Mbpp/281 PASS (19.8s, trunc 0/16)
23:10:54   [D_06B_lanes] 27/113 Mbpp/285 fail (20.3s, trunc 15/16)
23:11:12   [D_06B_lanes] 28/113 Mbpp/292 PASS (18.0s, trunc 0/16)
23:11:35   [D_06B_lanes] 29/113 Mbpp/294 fail (23.5s, trunc 3/16)
23:11:55   [D_06B_lanes] 30/113 Mbpp/296 PASS (20.1s, trunc 14/16)
23:12:16   [D_06B_lanes] 31/113 Mbpp/308 fail (20.5s, trunc 16/16)
23:12:34   [D_06B_lanes] 32/113 Mbpp/309 PASS (18.2s, trunc 0/16)
23:12:54   [D_06B_lanes] 33/113 Mbpp/310 fail (20.6s, trunc 1/16)
23:13:14   [D_06B_lanes] 34/113 Mbpp/392 fail (20.0s, trunc 16/16)
23:13:37   [D_06B_lanes] 35/113 Mbpp/395 PASS (22.3s, trunc 8/16)
23:14:02   [D_06B_lanes] 36/113 Mbpp/397 PASS (25.3s, trunc 2/16)
23:14:25   [D_06B_lanes] 37/113 Mbpp/398 fail (22.6s, trunc 7/16)
23:14:44   [D_06B_lanes] 38/113 Mbpp/412 PASS (19.7s, trunc 0/16)
23:15:10   [D_06B_lanes] 39/113 Mbpp/413 PASS (25.1s, trunc 9/16)
23:15:38   [D_06B_lanes] 40/113 Mbpp/414 PASS (28.3s, trunc 4/16)
23:15:58   [D_06B_lanes] 41/113 Mbpp/419 fail (20.7s, trunc 15/16)
23:16:23   [D_06B_lanes] 42/113 Mbpp/422 PASS (24.2s, trunc 9/16)
23:16:47   [D_06B_lanes] 43/113 Mbpp/433 PASS (24.0s, trunc 5/16)
23:17:09   [D_06B_lanes] 44/113 Mbpp/447 PASS (22.4s, trunc 0/16)
23:17:33   [D_06B_lanes] 45/113 Mbpp/450 PASS (24.2s, trunc 12/16)
23:17:51   [D_06B_lanes] 46/113 Mbpp/454 PASS (18.0s, trunc 0/16)
23:18:18   [D_06B_lanes] 47/113 Mbpp/459 PASS (26.9s, trunc 2/16)
23:18:38   [D_06B_lanes] 48/113 Mbpp/468 fail (20.1s, trunc 16/16)
23:19:02   [D_06B_lanes] 49/113 Mbpp/470 PASS (23.5s, trunc 4/16)
23:19:22   [D_06B_lanes] 50/113 Mbpp/477 PASS (19.8s, trunc 0/16)
23:19:44   [D_06B_lanes] 51/113 Mbpp/554 PASS (22.6s, trunc 0/16)
23:20:04   [D_06B_lanes] 52/113 Mbpp/558 fail (19.8s, trunc 15/16)
23:20:24   [D_06B_lanes] 53/113 Mbpp/559 fail (20.2s, trunc 16/16)
23:20:44   [D_06B_lanes] 54/113 Mbpp/564 fail (20.1s, trunc 15/16)
23:21:01   [D_06B_lanes] 55/113 Mbpp/565 PASS (16.7s, trunc 0/16)
23:21:28   [D_06B_lanes] 56/113 Mbpp/567 PASS (27.0s, trunc 2/16)
23:21:52   [D_06B_lanes] 57/113 Mbpp/57 fail (24.0s, trunc 3/16)
23:22:18   [D_06B_lanes] 58/113 Mbpp/572 fail (25.9s, trunc 13/16)
23:22:41   [D_06B_lanes] 59/113 Mbpp/578 PASS (23.3s, trunc 9/16)
23:23:08   [D_06B_lanes] 60/113 Mbpp/581 fail (27.2s, trunc 7/16)
23:23:30   [D_06B_lanes] 61/113 Mbpp/596 PASS (21.7s, trunc 2/16)
23:23:50   [D_06B_lanes] 62/113 Mbpp/597 fail (20.1s, trunc 16/16)
23:24:11   [D_06B_lanes] 63/113 Mbpp/598 fail (20.5s, trunc 12/16)
23:24:34   [D_06B_lanes] 64/113 Mbpp/6 fail (23.0s, trunc 9/16)
23:24:48   [D_06B_lanes] 65/113 Mbpp/600 PASS (14.3s, trunc 0/16)
23:25:07   [D_06B_lanes] 66/113 Mbpp/604 PASS (19.7s, trunc 0/16)
23:25:27   [D_06B_lanes] 67/113 Mbpp/608 fail (19.6s, trunc 16/16)
23:25:49   [D_06B_lanes] 68/113 Mbpp/611 PASS (21.9s, trunc 14/16)
23:26:18   [D_06B_lanes] 69/113 Mbpp/612 PASS (28.9s, trunc 5/16)
23:26:41   [D_06B_lanes] 70/113 Mbpp/616 PASS (23.5s, trunc 3/16)
23:27:02   [D_06B_lanes] 71/113 Mbpp/619 fail (20.8s, trunc 14/16)
23:27:22   [D_06B_lanes] 72/113 Mbpp/622 fail (20.3s, trunc 16/16)
23:27:45   [D_06B_lanes] 73/113 Mbpp/623 PASS (23.0s, trunc 0/16)
23:28:05   [D_06B_lanes] 74/113 Mbpp/626 PASS (19.7s, trunc 14/16)
23:28:30   [D_06B_lanes] 75/113 Mbpp/628 PASS (24.4s, trunc 0/16)
23:28:56   [D_06B_lanes] 76/113 Mbpp/629 PASS (26.2s, trunc 1/16)
23:29:21   [D_06B_lanes] 77/113 Mbpp/632 PASS (25.0s, trunc 7/16)
23:29:49   [D_06B_lanes] 78/113 Mbpp/637 PASS (27.9s, trunc 7/16)
23:30:09   [D_06B_lanes] 79/113 Mbpp/638 fail (20.0s, trunc 16/16)
23:30:29   [D_06B_lanes] 80/113 Mbpp/643 fail (20.5s, trunc 13/16)
23:30:49   [D_06B_lanes] 81/113 Mbpp/68 fail (20.0s, trunc 16/16)
23:31:15   [D_06B_lanes] 82/113 Mbpp/7 fail (25.9s, trunc 2/16)
23:31:39   [D_06B_lanes] 83/113 Mbpp/70 PASS (24.0s, trunc 6/16)
23:31:59   [D_06B_lanes] 84/113 Mbpp/724 PASS (19.9s, trunc 15/16)
23:32:26   [D_06B_lanes] 85/113 Mbpp/726 PASS (27.2s, trunc 6/16)
23:32:46   [D_06B_lanes] 86/113 Mbpp/739 fail (19.8s, trunc 16/16)
23:33:06   [D_06B_lanes] 87/113 Mbpp/74 fail (20.0s, trunc 16/16)
23:33:26   [D_06B_lanes] 88/113 Mbpp/742 fail (20.1s, trunc 16/16)
23:33:48   [D_06B_lanes] 89/113 Mbpp/744 PASS (22.4s, trunc 0/16)
23:34:08   [D_06B_lanes] 90/113 Mbpp/748 fail (19.9s, trunc 14/16)
23:34:39   [D_06B_lanes] 91/113 Mbpp/752 fail (31.3s, trunc 14/16)
23:34:59   [D_06B_lanes] 92/113 Mbpp/759 fail (19.9s, trunc 16/16)
23:35:27   [D_06B_lanes] 93/113 Mbpp/760 PASS (28.1s, trunc 8/16)
23:35:47   [D_06B_lanes] 94/113 Mbpp/765 fail (19.8s, trunc 16/16)
23:36:12   [D_06B_lanes] 95/113 Mbpp/770 PASS (25.0s, trunc 4/16)
23:36:32   [D_06B_lanes] 96/113 Mbpp/771 fail (19.9s, trunc 16/16)
23:36:59   [D_06B_lanes] 97/113 Mbpp/772 PASS (26.7s, trunc 4/16)
23:37:20   [D_06B_lanes] 98/113 Mbpp/773 fail (21.2s, trunc 15/16)
23:37:41   [D_06B_lanes] 99/113 Mbpp/780 fail (20.7s, trunc 16/16)
23:38:01   [D_06B_lanes] 100/113 Mbpp/781 fail (19.8s, trunc 16/16)
23:38:21   [D_06B_lanes] 101/113 Mbpp/782 fail (20.0s, trunc 16/16)
23:38:44   [D_06B_lanes] 102/113 Mbpp/786 fail (23.6s, trunc 4/16)
23:39:05   [D_06B_lanes] 103/113 Mbpp/796 PASS (20.7s, trunc 0/16)
23:39:22   [D_06B_lanes] 104/113 Mbpp/8 PASS (17.4s, trunc 0/16)
23:39:43   [D_06B_lanes] 105/113 Mbpp/800 PASS (21.1s, trunc 0/16)
